micros,ax,ay,az
266000,-5136,-592,1280
267000,5172,-368,1908
268000,-3988,32,1768
269000,-23936,72,1152
270000,-32768,-348,456
271000,-30152,-572,308
272000,-10740,-560,884
273000,4172,-372,1728
274000,396,-24,1912
275000,-18056,168,1264
276000,-32768,-80,524
277000,-32768,-380,340
278000,-16780,-588,632
279000,1332,-472,1472
280000,3416,-144,1800
281000,-12116,100,1604
282000,-31192,0,844
283000,-32768,-332,164
284000,-22692,-588,472
285000,-2668,-448,1244
286000,5104,-180,1852
287000,-6472,48,1784
288000,-26440,60,964
289000,-32768,-228,320
290000,-28012,-536,432
291000,-8036,-572,924
292000,4932,-368,1528
293000,-1504,-24,1848
294000,-21000,132,1292
295000,-32768,-192,588
296000,-32424,-476,324
297000,-13876,-568,904
298000,2900,-392,1552
299000,2268,-224,1772
300000,-14936,48,1424
301000,-32768,-76,604
302000,-32768,-468,308
303000,-19928,-576,640
304000,-596,-424,1420
305000,4540,-116,2036
306000,-8992,152,1756
307000,-28728,28,908
308000,-32768,-252,224
309000,-25452,-528,416
310000,-5440,-572,1280
311000,5092,-352,1788
312000,-3728,12,1728
313000,-23500,124,1060
314000,-32768,-156,556
315000,-30400,-472,356
316000,-11092,-480,940
317000,3964,-408,1632
318000,760,-140,1804
319000,-17568,104,1360
320000,-32768,-48,692
321000,-32768,-476,352
322000,-17216,-656,764
323000,1096,-552,1560
324000,3788,-168,1668
325000,-11572,156,1460
326000,-30804,0,764
327000,-32768,-232,388
328000,-23080,-512,468
329000,-3152,-496,1208
330000,5164,-196,1800
331000,-5920,36,1620
332000,-25932,72,888
333000,-32768,-164,364
334000,-28480,-528,452
335000,-8588,-652,1080
336000,4612,-344,1548
337000,-1208,44,1644
338000,-20292,112,1184
339000,-32768,-180,568
340000,-32644,-492,352
341000,-14384,-600,932
342000,2596,-464,1640
343000,2484,-112,1852
344000,-14452,124,1440
345000,-32676,-28,524
346000,-32768,-396,244
347000,-20444,-524,568
348000,-1044,-556,1404
349000,4672,-212,1868
350000,-8480,76,1640
351000,-28328,56,856
352000,-32768,-232,284
353000,-26064,-524,448
354000,-5956,-616,1192
355000,5192,-180,1800
356000,-3260,80,1712
357000,-22996,176,1096
358000,-32768,-200,460
359000,-30860,-436,380
360000,-11580,-440,960
361000,3840,-308,1820
362000,936,20,1808
363000,-17132,272,1272
364000,-32768,-92,568
365000,-32768,-388,376
366000,-17676,-640,704
367000,896,-556,1268
368000,3776,-136,1788
369000,-11228,84,1560
370000,-30552,56,804
371000,-32768,-320,368
372000,-23508,-544,540
373000,-3556,-600,1304
374000,5060,-268,1752
375000,-5568,52,1644
376000,-25644,180,1004
377000,-32768,-144,468
378000,-28848,-488,564
379000,-8916,-580,972
380000,4628,-328,1656
381000,-856,-28,1736
382000,-19828,4,1172
383000,-32768,-140,468
384000,-32768,-428,104
385000,-14808,-584,676
386000,2368,-440,1660
387000,2728,-148,1844
388000,-13908,196,1420
389000,-32368,44,660
390000,-32768,-304,160
391000,-20924,-520,628
392000,-1364,-572,1384
393000,4700,-244,1660
394000,-8036,72,1616
395000,-27976,148,1016
396000,-32768,-224,228
397000,-26456,-556,360
398000,-6432,-604,1176
399000,5068,-320,1752
400000,-2832,-4,1704
401000,-22472,48,972
402000,-32768,-180,460
403000,-31316,-508,308
404000,-12132,-548,860
405000,3612,-388,1652
406000,1336,-60,1884
407000,-16584,80,1488
408000,-32768,-116,656
409000,-32768,-432,264
410000,-18196,-716,644
411000,436,-508,1412
412000,4064,-220,1836
413000,-10616,104,1684
414000,-30120,32,848
415000,-32768,-280,360
416000,-24112,-604,488
417000,-4024,-556,1280
418000,5236,-140,1812
419000,-5200,68,1824
420000,-25092,92,1088
421000,-32768,-348,328
422000,-29188,-548,412
423000,-9436,-584,992
424000,4588,-336,1656
425000,-448,-32,1816
426000,-19468,172,1256
427000,-32768,-160,488
428000,-32768,-384,328
429000,-15468,-500,748
430000,2128,-444,1532
431000,3012,-60,1868
432000,-13364,168,1532
433000,-32040,-96,672
434000,-32768,-484,264
435000,-21484,-644,648
436000,-1740,-496,1360
437000,4928,-208,1908
438000,-7496,64,1752
439000,-27460,100,1004
440000,-32768,-164,244
441000,-27032,-540,368
442000,-6864,-600,1124
443000,5064,-356,1852
444000,-2524,0,1784
445000,-22088,104,1248
446000,-32768,-204,508
447000,-31640,-372,296
448000,-12636,-480,884
449000,3424,-332,1544
450000,1552,-20,1832
451000,-16172,176,1424
452000,-32768,-152,644
453000,-32768,-516,268
454000,-18640,-624,780
455000,248,-520,1524
456000,4188,-188,1916
457000,-10196,76,1564
458000,-29796,100,808
459000,-32768,-416,316
460000,-24448,-596,512
461000,-4304,-540,1272
462000,5252,-232,1788
463000,-4756,48,1640
464000,-24692,32,892
465000,-32768,-284,472
466000,-29608,-500,448
467000,-9920,-580,1048
468000,4360,-300,1740
469000,-124,72,1804
470000,-18924,124,1284
471000,-32768,-104,580
472000,-32768,-440,340
473000,-15820,-636,760
474000,1920,-500,1476
475000,3244,-84,1776
476000,-12900,92,1268
477000,-31716,-52,616
478000,-32768,-472,364
479000,-21912,-656,568
480000,-2168,-624,1180
481000,4980,-232,1708
482000,-7136,100,1724
483000,-27164,140,952
484000,-32768,-304,272
485000,-27380,-584,432
486000,-7308,-640,1204
487000,4972,-312,1696
488000,-2132,60,1784
489000,-21572,92,1272
490000,-32768,-136,416
491000,-31916,-536,336
492000,-13084,-584,892
493000,3384,-368,1544
494000,1984,-16,1836
495000,-15584,200,1452
496000,-32768,-16,656
497000,-32768,-452,372
498000,-19128,-672,748
499000,-84,-480,1424
500000,4440,-108,1764
501000,-9684,124,1492
502000,-29384,112,828
503000,-32768,-264,260
504000,-24956,-520,512
505000,-4792,-556,1300
506000,5200,-152,1872
507000,-4336,64,1872
