micros,ax,ay,az
265000,17352,444,-2056
266000,17412,484,-2076
267000,17352,528,-1980
268001,17412,496,-2148
269000,17476,392,-2076
270000,17352,440,-2008
271000,17384,472,-2052
272000,17344,428,-1988
273000,17356,504,-1964
274001,17352,552,-2012
275000,17368,556,-2068
276000,17376,572,-2012
277000,17316,512,-1936
278000,17424,432,-1956
279000,17444,492,-1940
280001,17372,428,-1964
281000,17336,492,-1964
282000,17292,460,-1924
283000,17376,520,-1956
284000,17340,512,-1996
285000,17376,460,-2032
286001,17424,460,-2012
287000,17496,492,-2064
288000,17436,488,-2028
289000,17416,612,-1960
290000,17336,520,-2116
291000,17392,416,-2044
292001,17384,468,-2080
293000,17360,500,-2156
294000,17364,424,-2076
295000,17368,472,-2104
295999,17404,336,-2144
297000,17480,432,-2004
298000,17376,460,-2016
298999,17348,460,-2100
300000,17408,516,-2040
301000,17440,448,-2052
302001,17508,408,-2104
303000,17456,420,-2104
304000,17360,496,-1976
305000,17468,500,-2008
306000,17404,532,-2100
307000,17392,496,-2272
308001,17348,500,-2028
309000,17448,528,-1904
310000,17460,508,-2032
311000,17468,460,-2060
312000,17420,504,-1996
313000,17400,452,-1960
314001,17404,528,-2144
315000,17404,484,-2064
316000,17448,416,-1992
317000,17408,476,-2044
318000,17320,496,-1960
319000,17372,500,-2076
320001,17368,468,-2276
321000,17424,580,-2120
322000,17336,520,-1980
323000,17328,436,-1984
324000,17392,596,-2040
325000,17412,464,-2072
326001,17344,524,-2124
327000,17344,540,-2068
328000,17344,548,-2016
329000,17348,512,-1924
330000,17280,512,-1984
331000,17376,528,-1948
332001,17432,440,-1932
333000,17440,464,-1840
334000,17396,460,-1980
335000,17316,500,-1996
335999,17340,496,-2072
337000,17392,608,-2092
338000,17404,560,-2224
338999,17376,536,-1996
340000,17352,540,-2020
341000,17436,496,-2036
342001,17348,480,-1984
343000,17376,444,-2016
344000,17416,464,-2012
345000,17332,516,-1992
346000,17412,408,-1984
347000,17308,436,-1992
348001,17376,396,-1972
349000,17492,464,-2060
350000,17456,484,-2048
351000,17384,332,-2040
352000,17416,456,-2076
353000,17364,532,-2128
354001,17380,496,-2112
355000,17416,440,-2120
356000,17360,472,-2064
357000,17260,452,-1948
358000,17300,456,-1836
359000,17416,460,-1880
360001,17408,544,-1916
361000,17328,636,-1964
362000,17372,592,-2096
363000,17424,516,-2072
364000,17488,456,-1860
365000,17472,436,-1888
366001,17400,424,-2008
367000,17372,448,-2164
368000,17404,464,-1996
369000,17472,492,-2104
370000,17464,464,-2076
371000,17392,572,-2056
372001,17376,552,-1932
373000,17384,540,-2000
374000,17476,500,-2024
375000,17456,500,-2032
376000,17392,376,-2172
377000,17412,436,-2172
378000,17400,480,-2052
378999,17436,424,-1968
380000,17384,464,-2032
381000,17392,456,-2072
381999,17460,448,-2108
383000,17396,412,-1956
384000,17380,448,-2088
384999,17376,416,-2104
386000,17448,492,-2016
387000,17420,480,-2164
388001,17368,456,-2092
389000,17476,512,-2004
390000,17440,448,-2128
391000,17484,428,-2144
392000,17372,500,-2092
393000,17412,476,-1988
394001,17412,508,-2068
395000,17416,440,-2000
396000,17368,428,-2008
397000,17392,424,-2040
398000,17452,564,-2000
399000,17396,540,-2052
400001,17344,544,-2016
401000,17304,508,-2076
402000,17312,500,-2084
403000,17372,472,-1972
404000,17376,460,-1928
405000,17360,484,-2024
406001,17344,508,-2108
407000,17440,476,-2132
408000,17372,480,-2024
409000,17468,416,-2068
410000,17416,452,-1960
411000,17400,488,-2048
412001,17400,488,-2044
413000,17384,448,-2044
414000,17452,456,-2096
415000,17412,512,-2148
416000,17448,492,-2120
417000,17392,496,-2252
418001,17344,468,-2140
419000,17360,464,-2012
420000,17428,460,-2000
421000,17456,496,-2016
421999,17404,532,-2140
423000,17432,632,-2108
424000,17348,560,-2080
424999,17356,576,-2008
426000,17368,560,-2100
427000,17444,524,-2024
428001,17376,512,-2076
429000,17384,448,-1944
430000,17380,416,-1896
431000,17404,484,-1984
432000,17288,488,-1976
433000,17304,428,-1992
434001,17284,468,-2060
435000,17376,508,-2076
436000,17356,400,-2064
437000,17328,400,-2056
438000,17400,372,-2092
439000,17416,420,-2188
440001,17416,520,-2084
441000,17364,532,-2040
442000,17376,528,-2024
443000,17376,516,-2020
444000,17456,520,-2040
445000,17388,576,-2096
446001,17400,552,-2128
447000,17324,516,-2116
448000,17240,456,-1984
449000,17356,480,-1928
450000,17496,560,-2000
451000,17524,488,-2048
452001,17460,556,-1992
453000,17380,588,-2000
454000,17352,600,-2016
455000,17416,508,-1924
456000,17392,504,-2040
457000,17432,516,-2048
458001,17436,528,-1996
459000,17412,520,-1976
460000,17316,592,-2108
461000,17356,512,-2040
461999,17332,572,-1960
463000,17428,468,-2180
464000,17432,468,-2048
464999,17364,444,-2216
466000,17368,532,-2076
467000,17460,652,-2008
467999,17412,556,-2052
469000,17320,464,-2036
470000,17328,460,-2116
471001,17292,492,-2056
472000,17336,388,-2092
473000,17376,436,-2080
474000,17432,384,-2188
475000,17344,460,-1996
476000,17400,476,-2032
477001,17384,348,-2068
478000,17380,460,-2104
479000,17484,492,-2124
480000,17456,520,-2084
481000,17400,484,-1916
482000,17396,512,-1968
483001,17404,488,-1912
484000,17360,464,-1944
485000,17464,472,-1972
486000,17484,392,-2104
487000,17348,444,-2076
488000,17372,528,-1936
489001,17340,520,-1908
490000,17328,548,-1948
491000,17400,560,-1888
492000,17380,576,-1988
493000,17436,468,-2128
494000,17500,452,-2108
495001,17464,396,-2028
496000,17348,468,-2000
497000,17340,480,-2052
498000,17364,536,-2000
499000,17344,444,-1984
500000,17336,492,-2048
501001,17368,492,-2052
502000,17252,512,-1976
503000,17304,532,-2024
504000,17304,504,-2036
