micros,ax,ay,az
284000,10536,-260,-328
285000,10608,-300,-448
286000,10476,-244,-340
287000,10448,-264,-256
288000,10552,-196,-288
289000,10488,-236,-264
290000,10456,-188,-280
291000,10468,-236,-224
292000,10540,-272,-336
293000,10628,-276,-276
294000,10540,-392,-324
295000,10628,-264,-364
296000,10532,-312,-380
297000,10512,-236,-208
298000,10596,-352,-192
299000,10668,-360,-176
300000,10720,-216,-360
301000,10732,-316,-336
302000,10784,-384,-100
303000,10816,-320,-116
304000,10812,-268,-100
305000,10900,-300,-176
306000,10896,-348,-192
307000,11000,-316,-244
308000,10960,-300,-228
309000,11040,-288,-120
310000,11220,-212,-112
311000,11252,-316,-120
312000,11292,-204,-124
313000,11280,-244,-160
314000,11356,-324,-224
315000,11456,-380,-176
316000,11456,-336,-200
317000,11488,-340,-208
318000,11624,-276,-140
319000,11668,-348,-148
320000,11732,-316,-196
321000,11828,-376,-124
322000,11864,-428,-84
323000,11888,-296,-28
324000,12044,-408,-56
325000,12168,-336,-32
326000,12332,-432,-112
327000,12296,-368,-116
328000,12460,-276,-92
329000,12564,-388,-104
330000,12640,-392,-32
331000,12740,-360,-8
332000,12876,-404,-164
333000,12944,-464,20
334000,13056,-444,-12
335000,13132,-384,16
336000,13248,-412,36
337000,13272,-412,68
338000,13336,-416,12
339000,13556,-372,52
340000,13612,-416,56
341000,13720,-376,128
342000,13920,-340,112
343000,13972,-304,204
344000,14044,-428,228
345000,14244,-520,152
346000,14272,-456,156
347000,14340,-332,188
348000,14532,-376,192
349000,14700,-316,224
350000,14764,-320,400
351000,14884,-344,324
352000,15048,-336,292
353000,15104,-436,392
354000,15208,-436,428
355000,15372,-452,412
356000,15460,-316,204
357000,15696,-308,408
358000,15716,-372,392
359000,15752,-376,404
360000,15956,-388,452
361000,16144,-436,424
362000,16300,-404,444
363000,16484,-328,336
364000,16556,-376,432
365000,16708,-392,424
366000,16752,-424,568
367000,16872,-280,720
368000,16872,-280,720
369000,17052,-308,580
370000,17224,-380,656
371000,17176,-324,612
372000,17312,-404,604
373000,17512,-360,656
374000,17680,-404,708
375000,17780,-300,724
376000,18016,-296,528
377000,18032,-272,588
378000,18132,-332,592
379000,18288,-320,644
380000,18452,-288,732
381000,18576,-336,812
382000,18676,-308,820
383000,18692,-276,880
384000,18780,-228,800
385000,18944,-236,760
386000,19128,-380,904
387000,19240,-352,964
388000,19328,-248,772
389000,19464,-344,868
390000,19544,-236,880
391000,19632,-232,944
392000,19804,-284,904
393000,19944,-212,976
394000,20092,-192,964
395000,20232,-212,1056
396000,20356,-232,988
397000,20492,-260,896
398000,20540,-236,872
399000,20596,-256,1032
400000,20856,-204,1000
401000,20912,-196,960
402000,20936,-192,968
403000,21140,-140,1084
404000,21200,-236,1084
405000,21252,-220,1000
406000,21468,-208,1028
407000,21564,-112,1092
408000,21672,-160,1068
409000,21752,-140,1184
410000,21808,-96,1088
411000,21868,-88,1104
412000,21952,-100,1240
413000,22220,-56,1048
414000,22144,-56,1164
415000,22208,-12,1176
416000,22408,-64,1144
417000,22484,-36,1136
418000,22600,-56,1204
419000,22652,-28,1272
420000,22764,12,1304
421000,22900,-32,1456
422000,22860,-72,1396
423000,22980,0,1396
424000,23084,-20,1324
