micros,ax,ay,az
264999,18100,4176,1252
266000,18108,4180,1048
267000,18044,4168,1188
268000,18004,4140,1188
269000,18008,4104,1136
270000,18000,4124,1188
271000,17940,4080,1220
271999,17988,4132,1248
272999,18024,4108,1264
274000,18008,4196,1128
275000,17988,4228,1064
276000,18016,4092,1040
276999,18064,4140,1132
277999,18040,4148,1156
279000,17944,4176,1180
280000,17888,4176,1044
281000,17956,4208,972
282000,18008,4180,1108
283000,17980,4180,1008
284000,18064,4200,940
285000,17980,4088,948
285999,18008,4144,984
286999,17960,4160,984
288000,17936,4188,992
289000,17852,4192,940
289999,17940,4112,996
290999,17936,4120,952
292000,17948,4052,968
293000,18040,4132,924
294000,18080,4160,944
295000,17968,4124,952
296000,17992,4132,912
297000,17944,4152,828
298000,17844,4116,868
299000,17872,4024,1020
299999,17832,4028,896
301000,17812,4068,712
302000,17824,4160,784
303000,17804,4088,844
303999,17876,4120,800
304999,17764,4176,840
306000,17792,4116,672
307000,17760,4072,636
307999,17760,4140,832
308999,17756,4100,648
310000,17724,4116,576
311000,17716,4096,752
312000,17696,4120,652
313000,17692,4096,644
314000,17768,4008,808
315000,17700,4064,656
316000,17724,4132,572
317000,17644,4124,784
318000,17668,4032,632
319000,17624,4000,676
320000,17660,4004,500
321000,17596,4100,656
322000,17580,4220,704
323000,17556,4152,584
324000,17536,4020,536
325000,17592,3996,636
325999,17556,4020,576
326999,17508,4088,488
328000,17480,4032,596
329000,17444,4068,576
330000,17388,4080,620
330999,17436,3952,540
332000,17420,4004,528
333000,17412,4048,524
334000,17400,4040,424
334999,17380,3948,368
335999,17284,4032,384
336999,17352,4008,508
338000,17396,4064,388
339001,17400,4084,380
339999,17300,4036,432
341000,17212,4020,488
342000,17204,4004,512
343000,17244,3964,480
343999,17224,3972,308
345000,17132,3976,240
346000,17120,4004,376
347001,17088,3952,436
347999,17020,3928,288
349000,17096,3924,204
350000,17188,3948,320
351000,17172,3956,400
351999,17036,3868,248
353000,17040,3872,168
354000,17116,3844,268
355000,17116,3860,332
356000,16928,3960,220
357000,16872,3916,196
358001,16904,3836,172
358999,16856,3864,216
360000,16840,3920,144
361000,16892,3876,68
361999,16948,3816,260
362999,16832,3904,296
364000,16764,3800,280
365000,16796,3748,204
366001,16700,3792,148
366999,16720,3868,292
367999,16748,3844,264
369000,16700,3792,224
370000,16624,3800,196
371000,16632,3796,80
372000,16664,3832,56
373000,16704,3844,12
374000,16636,3864,116
374999,16644,3932,120
375999,16620,3748,108
377000,16612,3812,64
378000,16556,3816,52
379000,16580,3772,-120
379999,16532,3748,20
381000,16436,3724,-48
382000,16508,3744,12
383000,16576,3708,148
384000,16508,3676,20
385000,16540,3716,72
386000,16452,3680,132
387000,16396,3764,-56
387999,16412,3812,84
389000,16376,3848,140
390000,16304,3708,-36
391001,16328,3800,40
391999,16320,3744,100
393000,16396,3728,120
394000,16480,3640,32
395000,16404,3652,12
396000,16348,3676,-40
397000,16452,3644,12
398000,16324,3768,104
398999,16344,3792,196
399999,16332,3764,132
401000,16336,3728,-4
402000,16340,3732,-68
402999,16260,3724,-208
403999,16240,3680,-104
405000,16208,3652,-100
406000,16184,3756,-16
406999,16096,3740,-32
408000,16220,3736,-16
409000,16216,3696,-92
410001,16292,3680,-68
410999,16312,3644,-64
412000,16248,3740,-120
413000,16156,3732,-124
413999,16216,3644,-116
415000,16220,3740,4
416000,16208,3760,-56
416999,16172,3680,-168
418000,16136,3724,-160
419000,16136,3652,-48
420000,16152,3652,-24
420999,16124,3724,-60
422000,16136,3692,-80
423000,16240,3668,-180
423999,16172,3728,-228
425000,16144,3716,-140
426000,16200,3700,-128
426999,16228,3744,-184
428000,16320,3744,-152
429000,16264,3680,-40
429999,16212,3788,-200
431000,16048,3668,-272
432000,16196,3700,-228
432999,16204,3656,-20
434000,16200,3648,-56
435000,16180,3688,68
435999,16276,3724,-32
437000,16212,3704,-88
438000,16216,3740,-36
438999,16136,3752,-136
440000,16232,3744,-76
441000,16316,3760,-32
441999,16256,3708,-84
443000,16312,3604,-32
444000,16264,3612,-156
444999,16296,3656,-152
446000,16328,3652,-128
447000,16276,3692,-148
447999,16284,3728,-92
449000,16284,3724,-156
450000,16292,3784,-132
450999,16288,3752,-40
452000,16300,3748,-72
453000,16288,3776,-32
453999,16296,3764,-176
455000,16312,3656,-316
456000,16352,3720,-172
456999,16360,3724,20
458000,16368,3760,-196
459000,16460,3728,-184
459999,16348,3716,-220
461000,16416,3688,-92
462000,16500,3680,-168
463000,16528,3760,-200
464001,16480,3764,-268
464999,16476,3768,-196
466000,16556,3780,-296
467000,16512,3864,-184
467999,16560,3768,-208
469000,16628,3684,-148
470000,16560,3752,-168
470999,16540,3764,-88
472000,16500,3736,-164
473000,16660,3672,-104
473999,16596,3832,-72
475000,16668,3792,-292
476000,16696,3776,-120
476999,16712,3764,-112
478000,16616,3732,-176
479000,16836,3796,-228
479999,16792,3836,-60
481000,16812,3836,-144
482000,16744,3804,-200
482999,16732,3936,-68
484000,16828,3816,-28
485000,16784,3800,-24
485999,16824,3816,36
486999,16920,3864,-24
488000,16864,3916,-168
489000,16892,3868,-144
489999,16980,3900,-208
490999,16948,3964,-148
492000,16984,3916,-176
493000,17004,3892,-248
493999,17016,3840,-248
495000,17128,3948,-168
496000,17140,3976,-76
497001,17092,3968,-48
497999,17108,3908,-72
499000,17152,3848,-140
500000,17188,3868,-176
500999,17208,4000,-124
502000,17172,3976,-112
503000,17160,3976,-224
504000,17208,3964,-80
504999,17244,3880,-36
506000,17212,3916,12
507000,17308,3964,-24
507999,17336,4028,24
509000,17332,4012,-4
510000,17272,3972,-104
510999,17336,3992,-144
512000,17384,3980,-84
513000,17376,3936,-220
513999,17364,3972,-108
515000,17516,3996,-24
516000,17356,4104,12
517000,17496,4076,-8
517999,17496,4020,-80
519000,17524,4000,36
520000,17524,3968,-12
520999,17580,4028,-72
522000,17596,4100,-112
523000,17552,4032,-60
523999,17632,4000,-64
525000,17596,4040,4
526000,17604,4148,-32
526999,17716,3960,68
528000,17748,4108,64
529000,17844,4124,60
530000,17820,4140,88
531000,17736,4088,-24
532000,17724,4068,44
533000,17744,4112,40
534000,17824,4160,96
535000,17868,4136,40
536000,17896,4068,28
537000,17788,4160,124
538000,17796,4132,116
539000,17836,4084,-4
539999,17836,4088,8
541000,17868,4112,116
542000,17976,4188,124
542999,18008,4144,60
543999,18024,4168,20
545000,17988,4244,-36
546000,18032,4168,-28
547000,18080,4248,-20
548001,18180,4072,60
548999,18164,4192,56
550000,18200,4160,192
551000,18164,4140,256
552000,18088,4252,320
553000,18180,4212,168
554000,18188,4124,-12
555000,18184,4236,44
556000,18160,4320,72
557000,18148,4236,84
558000,18188,4160,192
559000,18176,4188,320
560000,18120,4232,256
561000,18152,4256,140
562000,18184,4284,140
563000,18192,4300,284
564000,18236,4288,200
565000,18208,4252,128
566000,18212,4264,128
567000,18216,4272,160
568000,18284,4204,260
569000,18312,4256,192
570000,18396,4204,204
570999,18308,4228,164
572000,18268,4320,104
573000,18236,4260,108
573999,18204,4260,12
574999,18276,4268,240
576000,18364,4324,296
577000,18376,4284,196
577999,18460,4280,92
578999,18408,4196,144
579999,18408,4268,204
581000,18348,4268,236
582001,18276,4308,228
582999,18376,4328,220
584000,18344,4324,280
585000,18308,4304,96
586000,18332,4216,216
586999,18260,4288,272
588000,18212,4280,232
589000,18324,4368,144
590000,18220,4324,212
590999,18268,4264,176
591999,18300,4328,124
593000,18292,4232,124
594000,18332,4224,272
595000,18264,4256,192
596000,18292,4288,228
597000,18260,4180,312
598000,18336,4204,324
599000,18312,4236,364
599999,18316,4260,220
601000,18352,4268,144
602000,18248,4364,252
602999,18204,4288,396
603999,18284,4324,332
605000,18272,4256,384
606000,18228,4192,460
607000,18160,4244,280
608000,18120,4256,236
609000,18212,4268,184
610000,18204,4220,176
610999,18144,4248,272
611999,18052,4216,344
613000,18088,4188,248
614000,18156,4312,168
615001,18132,4312,328
615999,18172,4240,268
616999,18244,4200,284
618000,18232,4168,340
619000,18080,4184,420
620000,18096,4244,444
620999,18008,4244,400
621999,18104,4208,388
623000,18088,4324,308
624000,18012,4212,284
624999,18012,4220,368
625999,18032,4096,328
627000,17940,4132,392
628000,17832,4216,460
628999,17832,4248,284
630000,17840,4268,304
631000,17780,4188,336
632000,17844,4144,384
633000,17892,4144,268
634000,17792,4164,284
635000,17748,4200,324
636000,17832,4216,380
636999,17756,4132,472
637999,17716,4124,440
639000,17716,4100,348
640000,17668,4060,320
641000,17612,4080,280
641999,17636,4132,380
642999,17620,4028,456
644000,17572,4048,416
645000,17512,4120,376
646000,17496,4108,384
647000,17560,4136,364
648000,17480,4064,384
649000,17504,4024,440
649999,17500,4072,468
651000,17464,4116,464
652000,17360,4092,560
652999,17460,4072,300
654000,17368,3964,300
655000,17388,4056,436
655999,17400,4016,436
657000,17324,4044,444
658000,17384,3976,600
658999,17228,4104,384
659999,17300,4084,264
661000,17204,4036,352
662000,17260,4008,372
662999,17288,4056,472
663999,17112,4072,316
665000,17168,3932,424
666000,17176,4008,332
666999,17096,3960,300
668000,17060,3916,344
669000,16940,3924,388
670000,17056,3996,408
670999,17124,3964,336
671999,17016,3924,396
673000,16972,3908,344
674000,16936,3908,400
675000,16904,3912,392
676000,16932,3924,348
677000,16864,3876,476
678000,16780,3896,356
679001,16840,3864,448
679999,16856,3868,504
681000,16844,3964,384
682000,16812,3952,348
683001,16792,3900,348
683999,16708,3844,448
685000,16720,3832,424
686000,16728,3952,384
687000,16620,3856,392
688000,16640,3872,472
689000,16704,3904,528
690000,16668,3856,628
691000,16556,3900,464
691999,16624,3844,440
693000,16572,3864,428
694001,16524,3924,424
694999,16560,3812,420
695999,16520,3752,488
697000,16476,3808,532
698000,16528,3824,488
699000,16532,3860,488
700000,16428,3848,400
701000,16424,3848,272
702000,16396,3812,404
703000,16276,3836,352
703999,16260,3728,340
705000,16232,3732,448
706001,16316,3760,556
706999,16276,3660,488
708000,16228,3700,424
709000,16184,3720,536
709999,16248,3672,536
711000,16192,3612,508
712000,16204,3720,516
712999,16176,3640,532
713999,16148,3596,520
714999,16196,3716,540
716000,16216,3732,496
717000,16092,3860,424
717999,15996,3772,440
718999,16176,3736,512
720000,16020,3716,392
721000,16040,3680,456
721999,16088,3668,456
723000,16036,3660,416
724000,15924,3720,560
724999,16020,3740,564
726000,15976,3684,540
727000,16020,3668,572
727999,16080,3656,560
729000,16000,3616,536
730000,16056,3668,540
730999,15948,3700,520
732000,15968,3716,488
733000,15976,3668,520
733999,15944,3656,512
734999,15940,3628,512
736000,15908,3680,524
737000,15956,3620,660
737999,15860,3576,536
738999,15796,3620,432
740000,15828,3656,616
741000,15828,3656,616
741999,15816,3656,544
742999,15868,3540,500
744000,15888,3612,524
745000,15844,3628,568
745999,15824,3664,620
747000,15800,3672,560
748000,15828,3672,624
749001,15864,3632,636
749999,15872,3684,612
751000,15904,3592,608
752000,15900,3600,552
753000,15876,3564,644
753999,15904,3680,628
755000,15944,3696,748
756000,15852,3628,620
757000,15792,3648,540
757999,15788,3636,560
759000,15860,3664,568
760000,15932,3704,648
760999,15948,3644,660
762000,15956,3656,672
763000,15924,3712,628
763999,15876,3676,688
765000,15884,3668,848
766000,15948,3660,604
766999,15884,3616,648
767999,15916,3636,612
769000,15940,3612,568
770000,16012,3640,528
770999,16032,3580,672
771999,15984,3676,652
773000,15960,3656,596
774000,15948,3608,628
774999,15976,3644,708
776000,15932,3736,764
777000,15944,3692,720
778001,16016,3760,684
778999,16108,3748,796
780000,16064,3640,912
781000,16008,3692,728
781999,15980,3644,752
783000,15980,3636,740
784000,16044,3656,752
784999,16068,3732,944
786000,16148,3652,768
787000,16156,3644,708
787999,16136,3668,808
789000,16096,3724,928
790000,15944,3760,816
790999,16028,3656,676
792000,16108,3820,716
793000,16156,3772,828
793999,16168,3736,796
795000,16272,3724,880
796000,16184,3724,856
796999,16148,3812,760
797999,16232,3808,732
799000,16276,3652,752
800000,16268,3724,732
801001,16228,3784,844
801999,16260,3716,884
803000,16304,3808,908
804000,16232,3860,800
804999,16316,3768,896
806000,16360,3740,832
807000,16404,3820,896
808000,16468,3804,968
808999,16428,3796,844
810000,16576,3860,984
811000,16492,3816,1012
811999,16428,3816,1008
813000,16444,3768,928
814000,16556,3796,896
815000,16600,3804,1000
815999,16548,3836,952
817000,16528,3796,1056
818000,16572,3772,960
818999,16660,3840,956
819999,16644,3908,1016
821000,16640,3892,1016
822000,16588,3908,1064
823000,16668,3964,980
823999,16656,3788,1096
824999,16680,3840,1056
826000,16696,3868,948
827000,16696,3940,904
828001,16740,3952,944
828999,16736,3940,928
830000,16776,3784,1096
831000,16832,3888,1092
832000,16848,3864,1048
833000,16812,3928,1080
834000,16816,3928,1168
835000,16868,3892,1268
835999,16912,3956,1116
836999,16888,3944,936
838000,16876,3908,1028
839000,16920,3892,1048
840000,16964,4008,1128
841000,17016,4000,1180
842000,16996,4012,1360
843000,17008,3928,1344
844000,16960,4032,1224
845000,17064,4024,1068
846000,17104,3996,1168
847000,17032,3916,1188
848000,17056,3940,1128
849000,17092,4072,1172
850000,17168,4036,1132
851000,17240,4000,1316
852001,17260,4024,1284
852999,17156,4088,1288
854000,17148,4100,1320
855000,17148,4036,1204
855999,17252,4080,1264
857000,17288,4096,1368
858000,17284,4144,1324
859000,17324,4120,1332
860000,17276,4072,1324
861000,17232,4012,1316
862000,17312,4080,1284
863001,17284,4084,1408
863999,17412,4084,1372
865000,17448,4028,1388
866000,17432,4080,1288
867000,17448,4136,1388
868000,17328,4096,1492
869000,17288,4100,1404
870000,17348,4104,1364
871000,17404,4136,1396
872000,17476,4100,1328
873000,17488,4088,1408
873999,17548,4132,1436
874999,17548,4156,1376
876000,17500,4092,1480
877000,17488,4124,1428
878000,17584,4116,1208
879000,17624,4116,1296
880000,17676,4080,1368
881000,17496,4148,1336
882000,17504,4200,1404
883000,17588,4172,1512
884000,17584,4216,1440
885000,17592,4100,1376
886000,17656,4032,1484
887000,17640,4112,1488
888000,17596,4124,1384
888999,17564,4100,1492
889999,17556,4144,1556
891000,17628,4224,1376
892000,17684,4188,1428
893000,17596,4192,1632
894000,17596,4124,1548
895000,17712,4180,1568
896000,17732,4136,1480
897000,17716,4072,1580
897999,17664,4104,1584
899000,17712,4168,1588
900000,17680,4216,1688
901000,17684,4276,1712
902000,17704,4152,1736
903000,17700,4124,1844
904000,17696,4124,1832
905000,17660,4160,1644
905999,17756,4188,1616
907000,17708,4172,1508
908001,17596,4144,1632
908999,17728,4124,1644
909999,17692,4072,1784
911000,17700,4112,1784
912000,17684,4152,1680
913000,17704,4136,1644
914000,17664,4168,1708
915000,17644,4132,1752
916000,17608,4204,1764
916999,17596,4168,1908
918000,17712,4156,1680
919000,17644,4108,1688
920000,17692,4144,1892
921000,17644,4128,1768
922000,17672,4128,1740
923000,17592,4060,1704
924000,17684,4052,1700
924999,17644,4032,1888
926000,17628,4064,1764
927000,17572,4160,1616
928000,17580,4072,1708
928999,17616,4088,1680
930000,17564,4056,1644
931001,17552,4072,1644
931999,17528,4160,1680
933000,17404,4152,1672
934000,17576,4156,1684
935000,17548,4112,1812
936000,17500,4100,1752
937000,17336,4144,1744
938000,17384,4080,1828
938999,17472,4076,1784
940000,17524,4152,1820
941000,17552,4176,1836
942000,17380,4136,1952
943000,17364,4024,1804
944000,17408,3996,1696
945000,17528,3900,1732
945999,17476,3952,1768
947000,17364,4052,1868
948000,17364,4064,1956
949001,17384,4052,1924
949999,17392,4064,1988
951000,17224,4008,1800
952000,17180,3992,1752
952999,17252,3996,1796
954000,17192,3980,1864
955000,17112,3996,1812
955999,17136,3988,1880
957000,17212,3984,1964
958000,17216,3992,1884
958999,17224,3884,1784
960000,17208,3976,1696
961000,17172,4032,1776
961999,17180,3976,1784
963000,17128,3856,1784
964000,17124,3900,1848
964999,17024,3940,1908
965999,16944,4036,1896
967000,16964,3928,1864
968000,16880,3972,1852
969001,16896,3996,1832
969999,16912,3908,1800
970999,16912,3932,1948
972000,16956,3820,1996
973000,16864,3836,1876
973999,16788,3856,1852
974999,16616,3868,1780
976000,16752,3956,1892
977000,16732,3940,1980
977999,16668,3896,1860
979000,16704,3812,1912
980000,16672,3880,1948
981001,16700,3884,1932
981999,16788,3812,1892
983000,16680,3836,1864
984000,16636,3848,1860
984999,16580,3960,1960
986000,16548,3856,1884
987000,16624,3848,1908
987999,16456,3796,1932
989000,16400,3800,1932
990000,16444,3812,1884
990999,16444,3820,1780
992000,16372,3760,1816
993000,16396,3748,1828
994000,16352,3808,1984
994999,16452,3736,1880
996000,16412,3716,1800
997000,16332,3824,1736
997999,16232,3812,1924
998999,16188,3692,1944
