micros,ax,ay,az
259000,1916,-464,-17592
260000,1072,-124,1056
261000,420,-268,5240
262000,576,-220,-8924
263000,1284,-476,-28460
264000,2216,-444,-32768
265000,1984,-436,-23336
266000,1384,-180,-3504
267000,432,-228,6156
268000,520,-220,-3524
269000,996,-500,-23264
270000,2192,-532,-32768
271000,1996,-408,-28380
272000,1784,-292,-8976
273000,800,-124,5364
274000,632,-280,988
275000,772,-332,-17452
276000,1856,-496,-32768
277000,2052,-368,-32288
278000,1912,-396,-15164
279000,940,-160,2792
280000,496,-232,4132
281000,724,-204,-11700
282000,1540,-556,-30368
283000,2216,-440,-32768
284000,1956,-504,-20996
285000,1352,-148,-1232
286000,500,-320,5780
287000,584,-220,-6148
288000,1148,-480,-25776
289000,2280,-524,-32768
290000,2080,-436,-26216
291000,1692,-288,-6404
292000,552,-184,5848
293000,512,-136,-1116
294001,848,-368,-20276
295000,1996,-616,-32768
296000,2052,-392,-30688
297000,1844,-364,-12324
298000,744,-116,4040
299000,600,-240,2724
300000,780,-316,-14244
301000,1772,-624,-31968
302000,2184,-444,-32768
303000,2048,-516,-18236
304000,1336,-212,868
305000,496,-280,5340
306000,576,-228,-8400
307000,1280,-440,-28104
308000,2284,-412,-32768
309000,2048,-460,-23744
310000,1496,-184,-3880
311000,464,-192,6076
312000,592,-300,-3356
313000,944,-416,-22984
314000,2092,-476,-32768
315000,2004,-412,-28812
316000,1792,-308,-9512
317000,720,-132,5180
318000,472,-288,1200
319000,736,-364,-17020
320000,1808,-572,-32768
321000,2012,-392,-32624
322000,2012,-412,-15432
323000,1052,-84,2544
324000,584,-280,4332
325000,664,-212,-11144
326000,1572,-544,-30232
327000,2220,-424,-32768
328000,1996,-516,-21300
329000,1424,-200,-1660
330000,560,-244,5872
331000,576,-204,-5560
332000,984,-508,-25356
333000,2144,-504,-32768
334000,1928,-436,-26524
335000,1660,-300,-6776
336000,520,-148,5856
337000,520,-100,-708
338000,860,-228,-19784
339000,2056,-436,-32768
340000,2068,-416,-30872
341000,2020,-388,-12520
342000,880,-28,4172
343000,460,-300,3124
344000,652,-388,-13976
345000,1632,-588,-31824
346000,2132,-424,-32768
347000,1988,-488,-18652
348000,1208,-120,408
349000,476,-236,5564
350000,516,-232,-7984
351000,1200,-460,-27668
352000,2140,-328,-32768
353000,1956,-496,-24240
354000,1536,-116,-4220
355000,520,-132,6172
356000,600,-160,-2784
357000,972,-372,-22564
358000,2036,-600,-32768
359000,2028,-448,-29180
360000,1868,-328,-9864
361000,732,-92,5168
362000,492,-236,1512
363000,684,-296,-16520
364000,1772,-524,-32768
365000,2124,-412,-32768
366000,1988,-440,-15960
367000,996,-52,2216
368000,632,-136,4552
369000,716,-192,-10676
370000,1472,-484,-29836
371000,2248,-368,-32768
372000,2132,-472,-21792
373000,1392,-196,-1868
374000,480,-172,6052
375000,664,-164,-5212
376000,1092,-452,-25008
377000,2176,-572,-32768
378001,2064,-472,-27168
379000,1744,-372,-7300
380000,660,-196,5788
381000,648,-200,-384
382000,844,-304,-19340
383000,1860,-500,-32768
384000,2036,-420,-31320
385000,1860,-356,-13044
386000,876,-104,3844
387000,468,-248,3340
388000,752,-236,-13412
389000,1676,-608,-31668
390000,2248,-404,-32768
391000,1960,-516,-19080
392000,1204,-180,136
393000,448,-244,5360
394000,748,-156,-7644
395000,1300,-432,-27220
396000,2192,-404,-32768
397000,1944,-500,-24660
398000,1568,-268,-4760
399000,508,-152,6060
400000,540,-160,-2412
401000,868,-368,-21952
402000,1956,-544,-32768
403000,1892,-512,-29472
404000,1856,-340,-10504
405000,772,0,4908
406000,520,-188,1720
407000,808,-300,-16240
408000,1896,-608,-32768
409000,2136,-364,-32768
410000,1976,-472,-16468
411000,1012,-32,1996
412000,428,-252,4704
413000,704,-196,-10216
414000,1456,-460,-29440
415000,2148,-416,-32768
416000,2000,-476,-22324
417000,1408,-212,-2480
418000,416,-144,6100
419000,640,-168,-4632
420000,1084,-468,-24408
421000,2172,-468,-32768
422000,2032,-388,-27308
423000,1708,-248,-7692
424000,608,-156,5648
425000,644,-280,-48
426000,768,-264,-18956
427000,1960,-516,-32768
428000,2096,-488,-31484
429000,1912,-484,-13572
430000,868,-76,3420
431000,504,-188,3432
432000,564,-184,-12936
433000,1584,-556,-31268
434000,2092,-464,-32768
435000,1984,-540,-19684
436000,1184,-128,-312
437000,400,-192,5512
438000,528,-220,-7164
439000,1224,-524,-26900
440000,2280,-488,-32768
441000,2072,-456,-25116
442000,1576,-312,-5140
443000,488,-152,6112
444000,688,-268,-2076
445000,1004,-456,-21492
446000,2048,-540,-32768
447000,2044,-388,-29784
448000,1864,-404,-11040
449000,780,-236,4620
450000,508,-316,2036
451000,664,-196,-15612
452000,1712,-516,-32768
453000,2092,-448,-32768
454000,2028,-520,-16972
455000,1160,-100,1772
456000,552,-236,4936
457000,680,-280,-9796
458000,1468,-544,-29292
459000,2236,-492,-32768
460000,1940,-528,-22744
461000,1400,-216,-2756
462001,432,-168,6276
463000,620,-176,-4268
464000,1080,-396,-24104
465000,2060,-472,-32768
466000,2080,-432,-27668
467000,1796,-296,-8080
468000,552,-116,5544
469000,528,-284,320
470000,736,-396,-18416
471000,1928,-576,-32768
472000,2136,-416,-31836
473000,1940,-452,-14164
474000,952,-64,3228
475000,472,-304,3784
476000,704,-304,-12444
477000,1512,-592,-31052
478000,2148,-396,-32768
479000,2004,-416,-20072
480000,1360,-196,-692
481000,484,-228,5728
482000,716,-212,-6768
483000,1264,-516,-26572
484000,2224,-476,-32768
485000,1980,-484,-25536
486000,1640,-260,-5656
487000,588,-148,6192
488000,532,-220,-1544
489000,824,-400,-21172
490000,2092,-536,-32768
491000,2088,-480,-30084
492000,1912,-380,-11352
493000,840,-196,4432
494000,484,-252,2260
