micros,ax,ay,az
0,0,0,0
1000,0,0,0
2000,0,0,0
3000,0,0,0
4000,0,0,0
5000,0,0,0
6000,0,0,0
7000,0,0,0
7999,0,0,0
8999,0,0,0
9999,0,0,0
11001,0,0,0
12001,0,0,0
13000,0,0,0
14000,0,0,0
14999,0,0,0
15999,0,0,0
17000,0,0,0
18000,0,0,0
19000,0,0,0
20000,0,0,0
21000,0,0,0
22000,0,0,0
23001,0,0,0
24001,0,0,0
25000,0,0,0
25999,0,0,0
26999,0,0,0
27999,0,0,0
29001,0,0,0
30001,0,0,0
31000,0,0,0
32000,0,0,0
33000,0,0,0
34000,0,0,0
35000,0,0,0
36001,0,0,0
37000,0,0,0
38000,0,0,0
39000,0,0,0
40000,0,0,0
41001,0,0,0
42000,0,0,0
42999,0,0,0
43999,0,0,0
45001,0,0,0
46001,0,0,0
47000,0,0,0
48000,0,0,0
49000,0,0,0
50000,0,0,0
51000,0,0,0
51999,0,0,0
52999,0,0,0
53999,0,0,0
55001,0,0,0
56000,0,0,0
57000,0,0,0
58001,0,0,0
59000,0,0,0
60001,0,0,0
61000,0,0,0
61999,0,0,0
63000,0,0,0
64000,0,0,0
65001,0,0,0
66000,0,0,0
67000,0,0,0
68000,0,0,0
69000,0,0,0
70001,0,0,0
71000,0,0,0
72000,0,0,0
73000,0,0,0
74000,0,0,0
74999,0,0,0
76000,0,0,0
77000,0,0,0
78000,0,0,0
79000,0,0,0
80000,0,0,0
80999,0,0,0
82000,0,0,0
83000,0,0,0
