micros,ax,ay,az
265000,17480,560,-2088
266001,17608,480,-2016
267000,17528,488,-2012
267999,17432,460,-2012
269000,17452,456,-2024
269999,17472,576,-1976
271000,17520,468,-1932
272000,17480,468,-2080
272999,17468,504,-2024
273999,17552,532,-2044
275001,17548,580,-2032
276001,17488,468,-2008
277001,17476,476,-2028
278000,17472,452,-1876
279001,17616,420,-1880
280001,17624,432,-1804
281000,17520,488,-1908
282001,17528,512,-1852
283000,17552,416,-1932
284000,17484,456,-1984
285000,17560,572,-1964
286000,17556,476,-1984
286999,17564,508,-2132
288000,17472,432,-2028
289000,17332,520,-1976
289999,17416,556,-2068
290999,17524,496,-2032
292001,17528,440,-2004
293001,17596,464,-1940
294001,17512,496,-1916
295001,17376,548,-2024
296000,17572,512,-2124
297001,17516,568,-2072
298000,17536,576,-1892
299000,17556,432,-2000
300000,17448,456,-1916
301000,17464,456,-2040
301999,17452,424,-2076
303000,17552,452,-2052
304000,17464,504,-2084
304999,17448,468,-1812
305999,17480,468,-1852
307001,17444,524,-1816
308001,17524,528,-1820
309001,17560,464,-1868
310000,17532,484,-1912
311001,17616,472,-1832
312001,17516,484,-1816
313000,17520,516,-1792
314000,17468,464,-1952
314999,17412,500,-2028
316000,17476,460,-1984
317000,17416,420,-2072
317999,17456,524,-2124
319000,17508,476,-2072
320000,17496,416,-1936
321001,17520,456,-1808
322001,17540,524,-1956
323000,17476,516,-1936
323999,17480,488,-1796
325000,17572,424,-2060
326000,17592,524,-2068
326999,17488,536,-2044
328000,17496,564,-1884
329000,17460,568,-1904
329999,17460,536,-1992
331000,17508,512,-1980
332001,17468,460,-1992
333000,17480,504,-1976
334001,17456,520,-1960
335000,17312,480,-1924
336000,17348,520,-2020
336999,17472,512,-1952
338000,17440,496,-1784
339000,17528,560,-1892
339999,17452,548,-2028
340999,17348,580,-1772
342001,17368,528,-1876
343001,17380,492,-2064
344001,17448,524,-2060
345000,17456,468,-2068
346001,17472,492,-1996
347001,17380,552,-1972
348000,17344,528,-1844
348999,17324,492,-2008
350000,17296,504,-1932
351000,17280,536,-1884
352001,17308,516,-1996
353001,17340,448,-1940
354000,17392,460,-1864
354999,17360,404,-1940
356000,17264,552,-1936
357000,17352,528,-1916
357999,17292,552,-1776
358999,17296,444,-1872
360001,17280,512,-1972
361001,17252,472,-2044
362001,17288,424,-1964
363000,17268,544,-2060
364000,17284,548,-1980
365000,17264,480,-2108
366000,17240,464,-2052
367000,17296,476,-1992
367999,17300,488,-1960
368999,17280,528,-2052
370001,17216,528,-2080
371001,17132,572,-2000
372000,17200,548,-2032
372999,17212,564,-1936
374000,17208,548,-1896
375000,17044,476,-1972
375999,17056,504,-1880
376999,17236,416,-1948
377999,17296,464,-1944
379000,17332,504,-2016
380000,17296,404,-2008
380999,17308,488,-2012
381999,17264,512,-2020
383000,17248,544,-2048
383999,17220,468,-1948
385000,17200,452,-1908
386001,17216,456,-1960
387000,17204,400,-1892
388001,17240,428,-1996
389001,17228,396,-1996
390000,17260,448,-1968
391001,17220,424,-1992
392001,17168,464,-2012
393000,17136,516,-2080
394001,17196,576,-2084
395001,17252,568,-2016
396000,17188,552,-2076
397001,17204,536,-2084
398001,17124,508,-2064
399000,17164,476,-2064
400001,17204,448,-1900
401001,17248,556,-1976
402000,17200,508,-2048
403001,17244,460,-1976
404001,17260,424,-2052
405000,17244,544,-2168
406001,17256,484,-2048
407001,17192,468,-1872
408000,17180,480,-2044
409001,17172,564,-2000
410001,17152,572,-2000
411000,17212,420,-2124
412001,17240,400,-2004
413001,17228,456,-1948
414001,17280,500,-1956
415000,17188,504,-1964
416001,17232,456,-1856
417001,17212,520,-1892
418001,17204,416,-2016
419000,17192,508,-2040
420000,17304,544,-1936
420999,17236,520,-1844
422000,17288,536,-1904
422999,17292,496,-2056
424000,17268,444,-1892
424999,17312,388,-1996
426000,17340,456,-1896
427000,17256,536,-1840
427999,17336,484,-2100
428999,17332,460,-2016
430001,17328,508,-1956
431001,17336,480,-1932
432001,17416,372,-1848
433000,17284,400,-1988
434001,17352,432,-2012
435000,17356,388,-2060
435999,17384,428,-1980
437000,17448,460,-2016
438000,17488,496,-2028
438999,17424,480,-2064
439999,17472,516,-1940
441001,17408,516,-1920
442001,17368,528,-1908
443001,17376,548,-1880
444000,17400,532,-1904
445001,17400,500,-2044
446001,17472,504,-1880
447000,17492,420,-1892
448001,17452,520,-2024
449001,17440,440,-1840
450001,17448,432,-1724
451000,17504,476,-1988
452001,17504,520,-2028
453000,17440,412,-1924
453999,17396,412,-2000
455000,17484,500,-2140
456000,17472,548,-2140
457001,17564,472,-2004
458001,17528,448,-1980
459001,17528,436,-2028
460000,17476,408,-1968
461001,17492,488,-1960
462001,17496,444,-2120
463000,17556,440,-1928
464000,17600,448,-2000
465000,17548,504,-2012
466000,17604,508,-1984
466999,17612,548,-1952
467999,17572,512,-1988
469000,17600,408,-2028
469999,17568,476,-2104
471000,17568,436,-2040
472000,17592,416,-1992
472999,17616,516,-2076
473999,17620,396,-2044
475001,17564,428,-1872
476001,17636,448,-2060
477001,17752,468,-1936
478000,17652,456,-1940
479001,17572,420,-2008
480001,17508,440,-1864
481000,17588,460,-2040
482001,17616,436,-1980
483000,17632,452,-2008
483999,17692,400,-2024
485000,17680,428,-2176
486000,17596,496,-2180
486999,17620,520,-2248
487999,17684,508,-2168
489001,17668,340,-2044
490001,17716,388,-2052
491001,17548,364,-2104
492000,17528,476,-2272
493001,17556,468,-2208
494001,17640,432,-2100
495000,17696,496,-2200
496001,17636,496,-2188
497001,17612,504,-2032
498000,17640,492,-2156
499000,17640,484,-2036
499999,17652,432,-2092
501000,17572,484,-2192
502000,17604,536,-2200
502999,17572,484,-2188
503999,17532,516,-2184
505000,17636,476,-2188
506000,17648,420,-2168
506999,17564,400,-2144
507999,17496,452,-2136
509001,17636,496,-2148
510001,17548,520,-2152
511001,17504,484,-2068
512000,17584,512,-2156
513001,17604,464,-2136
514000,17548,500,-2128
514999,17596,512,-2112
516000,17456,480,-2116
517000,17508,484,-2076
517999,17624,424,-2048
519000,17548,496,-2276
520000,17456,544,-2312
520999,17500,560,-2280
522000,17488,496,-2308
523000,17428,392,-2384
523999,17492,464,-2248
524999,17496,484,-2284
526001,17492,488,-2272
527001,17572,396,-2184
528001,17440,540,-2156
529000,17428,520,-2320
530001,17516,452,-2332
531001,17492,412,-2264
532000,17440,460,-2156
533001,17348,620,-2132
534001,17340,536,-2236
535001,17340,516,-2220
536000,17388,500,-2120
537001,17452,512,-2236
538000,17464,544,-2260
538999,17356,548,-2252
540000,17340,576,-2228
541000,17348,540,-2116
541999,17316,476,-2168
542999,17336,424,-2068
544001,17256,452,-2248
545001,17336,456,-2064
546001,17276,464,-2100
547001,17308,540,-2052
548000,17260,524,-2232
549000,17328,440,-2152
549999,17292,428,-2180
551000,17244,412,-2096
552000,17240,484,-2140
552999,17184,428,-2132
