micros,ax,ay,az
265000,17336,164,-1224
266001,17368,112,-1208
267001,17476,60,-1312
268000,17416,172,-1416
269001,17400,200,-1464
270001,17376,180,-1596
271000,17460,92,-1504
272001,17456,120,-1424
273001,17500,116,-1364
274000,17524,268,-1280
275001,17380,204,-1428
276001,17412,216,-1488
277001,17440,64,-1492
278001,17332,60,-1448
279001,17316,100,-1424
280001,17364,228,-1392
281000,17384,144,-1360
282000,17280,104,-1288
283001,17420,100,-1252
284001,17512,184,-1144
285000,17496,148,-1372
286001,17332,148,-1380
287001,17408,116,-1288
288000,17380,72,-1460
289001,17484,88,-1408
290001,17424,40,-1368
291001,17452,88,-1508
292000,17380,164,-1492
293001,17408,156,-1376
294001,17428,120,-1384
295000,17464,156,-1372
296001,17524,148,-1368
297001,17392,140,-1360
298000,17456,160,-1220
299001,17368,152,-1360
300001,17384,168,-1444
301000,17376,168,-1488
302001,17400,128,-1416
303001,17488,132,-1364
304000,17436,64,-1304
305001,17308,168,-1356
306001,17380,160,-1440
307000,17308,116,-1492
308001,17340,72,-1380
309001,17416,156,-1448
310000,17376,148,-1448
311001,17468,184,-1404
312001,17396,184,-1452
313000,17484,88,-1480
314001,17384,56,-1376
315001,17352,116,-1364
316000,17388,176,-1464
317001,17348,228,-1368
318001,17304,200,-1476
319000,17432,164,-1436
320001,17468,112,-1344
321001,17396,100,-1420
322000,17392,112,-1452
323001,17312,152,-1368
324001,17384,112,-1292
325000,17548,216,-1356
326001,17468,128,-1356
327001,17496,156,-1336
328000,17432,164,-1296
329001,17408,228,-1384
330001,17480,164,-1408
331001,17424,132,-1400
332001,17412,152,-1428
333001,17412,208,-1384
334001,17392,176,-1400
335000,17460,124,-1380
336000,17544,136,-1416
337001,17412,240,-1468
338001,17440,216,-1384
339000,17432,104,-1340
340001,17388,112,-1360
341001,17384,172,-1468
342000,17432,188,-1280
343001,17416,164,-1364
344001,17464,96,-1264
345001,17468,56,-1420
346001,17404,176,-1540
347001,17336,172,-1436
348000,17444,216,-1312
349000,17424,132,-1212
350001,17348,200,-1360
351001,17408,152,-1392
352001,17424,180,-1376
353001,17480,176,-1272
354001,17372,136,-1276
355001,17360,172,-1368
356001,17380,152,-1400
357000,17348,52,-1392
358000,17440,56,-1372
359001,17480,36,-1432
360001,17368,152,-1320
361000,17392,188,-1392
362001,17412,220,-1360
363001,17412,152,-1340
364001,17364,260,-1456
